"93N",1.00,2.00,2.00,1.00,64.70,51.79,58.70,78.79,30.94,39.26,52.27,37.37
"M535",1.00,1.00,1.00,1.00,61.69,46.12,56.79,72.82,28.71,37.92,48.26,37.55
"10K",1.00,1.00,1.00,1.00,62.42,49.63,58.32,76.06,27.70,31.77,48.56,35.97
"M586",1.00,1.00,1.00,1.00,60.25,,59.45,,22.49,32.78,43.89,29.57
"93L",,,,,,,,,,,,
"81J",1.00,2.00,2.00,1.00,65.83,50.20,62.78,74.64,32.83,40.88,53.66,35.75
"33L",1.00,1.00,1.00,1.00,55.11,,54.74,,23.48,31.60,40.48,31.26
"93E",1.00,1.00,1.00,1.00,55.82,,55.42,,22.03,32.04,42.27,31.64
"N71",,,,,,,,,,,,
"Q039",,,,,,,,,,,,
"57I",1.00,3.00,3.00,1.00,70.93,52.53,61.86,80.37,29.60,39.21,56.99,38.68
"39E",1.00,3.00,3.00,2.00,80.26,53.58,62.93,83.06,38.68,49.22,67.77,46.26
"M500",1.00,3.00,3.00,2.00,67.45,52.86,59.22,79.74,31.18,36.26,56.50,38.10
"80H",1.00,3.00,3.00,3.00,70.52,52.75,61.79,77.79,36.13,43.39,57.82,39.03
"AC20",1.00,3.00,3.00,1.00,72.83,52.74,59.58,79.66,37.22,47.54,61.04,39.05
"46L",1.00,2.00,2.00,1.00,63.56,51.64,59.51,75.85,30.11,37.92,50.93,37.16
"08C",1.00,3.00,3.00,3.00,70.73,54.43,58.71,80.77,35.86,44.02,58.62,37.49
"J027",1.00,1.00,0.00,0.00,63.02,52.61,61.72,78.90,25.82,31.67,45.39,34.30
"I01",3.00,3.00,3.00,3.00,83.26,53.20,61.35,84.74,42.52,44.12,72.15,47.67
"H66",3.00,3.00,3.00,3.00,99.42,62.73,70.85,95.60,49.30,63.51,92.72,64.66
"J69",3.00,3.00,3.00,3.00,87.53,50.45,62.93,86.85,,,,60.75
"J88",3.00,3.00,3.00,3.00,100.71,,67.44,92.18,41.60,58.02,93.83,67.05
"86A",3.00,3.00,3.00,3.00,98.38,58.44,68.06,87.47,46.89,59.74,83.03,59.63
"H47",3.00,3.00,3.00,3.00,99.38,60.69,65.01,88.39,47.68,54.57,79.04,57.70
"C38",3.00,3.00,3.00,3.00,82.12,,61.05,84.05,41.04,53.09,69.06,56.39
"N85",1.00,3.00,3.00,3.00,85.24,56.60,62.98,88.92,38.33,55.16,76.97,59.38
"75B",1.00,3.00,3.00,3.00,97.19,54.72,66.01,89.16,44.28,55.56,80.48,61.42
"726",3.00,3.00,3.00,3.00,99.85,57.94,69.32,95.88,43.55,54.70,83.21,64.69
"933",3.00,3.00,3.00,3.00,92.98,,66.24,91.58,43.29,48.45,86.94,70.25
"E04",3.00,3.00,3.00,3.00,84.23,54.38,62.06,87.83,44.40,56.01,74.54,53.16
"D83",3.00,3.00,3.00,3.00,80.08,50.94,59.91,78.33,45.64,47.80,71.06,55.30
"H57",3.00,3.00,3.00,3.00,81.90,53.13,63.49,85.16,41.15,47.69,72.75,51.26
"962",3.00,3.00,3.00,3.00,97.36,57.86,69.21,91.29,42.71,55.20,87.74,65.19
"08I",1.00,3.00,3.00,3.00,72.24,49.63,59.48,79.69,40.45,46.65,59.34,41.04
"856",3.00,3.00,0.00,0.00,100.87,,67.39,92.63,45.77,48.29,90.65,67.32
"40J",1.00,3.00,3.00,2.00,74.61,53.02,61.85,78.75,39.33,51.13,60.36,42.41
"36J",3.00,3.00,3.00,3.00,83.62,55.93,61.32,87.37,41.25,47.86,73.89,61.59
"D78",3.00,3.00,3.00,3.00,94.57,56.60,66.20,85.51,48.92,56.08,84.75,60.47
"H92",3.00,3.00,3.00,3.00,96.30,56.10,64.09,89.36,42.55,47.24,84.30,62.79
"O50",0.00,0.00,0.00,0.00,75.00,53.68,60.72,84.38,32.46,39.50,62.62,43.92
"L43",3.00,3.00,3.00,3.00,97.06,57.96,66.05,94.72,47.44,62.71,84.55,58.54
"J95",3.00,3.00,0.00,0.00,83.80,,62.59,85.05,34.31,46.43,71.87,51.71
"M362",1.00,3.00,3.00,3.00,76.57,54.84,62.09,85.30,33.49,44.39,63.94,46.91
"N43",3.00,3.00,3.00,3.00,81.42,56.75,62.81,87.62,42.33,46.69,68.47,49.08
"E718/861",3.00,3.00,3.00,3.00,88.92,,65.55,90.29,41.81,44.46,77.17,57.56
"339",3.00,3.00,3.00,3.00,93.55,59.82,67.42,90.28,50.65,54.53,84.04,65.96
"I46",3.00,3.00,3.00,3.00,100.44,60.59,67.94,92.19,40.08,55.07,87.02,69.97
"J63",1.00,3.00,3.00,1.00,74.06,50.55,62.06,80.10,38.65,51.07,59.64,44.58
"O91",2.00,3.00,3.00,3.00,82.39,56.13,64.20,88.66,41.97,51.92,72.60,46.72
"A59",3.00,3.00,3.00,3.00,96.88,60.08,65.54,93.81,46.02,51.72,83.34,68.79
"772",3.00,3.00,3.00,3.00,99.58,57.85,65.94,91.70,47.24,62.12,81.44,59.73
"N76",2.00,3.00,3.00,3.00,92.01,58.33,66.66,90.77,45.37,55.01,77.89,56.41
"381",3.00,3.00,3.00,3.00,95.76,,64.90,90.74,38.33,49.52,83.20,62.66
"842",3.00,3.00,3.00,3.00,83.86,54.63,62.85,86.72,44.32,50.17,71.67,59.40
"F82",3.00,3.00,3.00,3.00,86.04,50.49,65.34,91.14,42.62,44.76,72.08,59.10
"J15",3.00,3.00,3.00,3.00,83.51,53.61,64.05,87.50,41.29,51.18,74.57,60.88
"J13",3.00,3.00,3.00,3.00,85.35,53.50,63.18,86.09,44.16,55.38,68.12,54.79
"B66",3.00,3.00,3.00,3.00,83.25,53.47,63.71,90.67,45.73,55.42,72.36,51.11
"F07",3.00,3.00,3.00,3.00,84.98,55.24,62.46,87.77,47.73,57.11,77.19,59.66
"O95",2.00,3.00,3.00,3.00,77.46,54.27,59.23,82.10,42.49,48.44,69.28,48.49
"233",3.00,3.00,3.00,3.00,87.57,57.86,65.20,90.51,44.60,48.96,75.90,56.26
"408",3.00,3.00,3.00,3.00,84.69,56.10,62.48,85.21,41.13,46.81,74.11,56.17
"898",3.00,3.00,3.00,3.00,85.33,55.63,60.85,90.29,49.80,55.37,72.68,51.02
"A91",3.00,3.00,3.00,3.00,84.73,52.73,60.93,87.36,44.61,52.76,77.41,59.09
"39D",3.00,3.00,3.00,3.00,83.44,57.32,62.69,91.15,43.03,48.63,70.08,52.13
"L188",2.00,3.00,3.00,3.00,78.13,54.76,60.02,85.83,38.66,50.03,68.84,52.13
"M89",1.00,3.00,3.00,3.00,90.76,58.70,66.70,92.19,40.88,55.25,79.14,60.65
"Z70",1.00,3.00,3.00,3.00,74.51,48.67,61.08,79.72,34.55,44.86,63.11,48.80
"M376",1.00,3.00,3.00,1.00,69.12,53.98,60.96,83.61,34.07,38.58,56.44,43.75
"AB96",1.00,3.00,3.00,1.00,71.03,48.34,60.76,81.07,35.17,44.62,58.17,39.03
"I94",2.00,3.00,3.00,3.00,78.37,50.20,60.60,81.85,41.49,48.10,70.48,52.25
"F055/F55",1.00,2.00,2.00,1.00,71.11,52.69,65.21,82.95,32.12,40.33,54.73,40.88
"I09",3.00,3.00,3.00,3.00,80.21,55.51,60.95,82.07,44.73,48.60,70.51,51.41
"T65",1.00,3.00,2.00,1.00,67.42,52.36,58.03,81.26,37.24,45.23,59.68,44.23
"937",3.00,3.00,3.00,3.00,89.06,,62.60,87.56,40.87,52.34,73.61,63.53
"T133",1.00,3.00,3.00,2.00,72.75,54.25,63.30,82.84,37.08,45.22,58.50,40.16
"N82",1.00,3.00,3.00,3.00,91.44,55.16,65.66,93.64,44.27,60.68,82.17,61.41
"G35",,,,,,,,,,,,
"J59",1.00,3.00,3.00,3.00,72.34,49.21,59.87,82.35,35.85,46.68,62.34,42.01
"C56",3.00,3.00,3.00,3.00,102.22,58.76,68.94,98.65,52.01,54.74,91.96,65.48
"F53",3.00,3.00,3.00,3.00,97.85,,64.52,92.13,42.07,51.69,84.69,64.99
"L181",1.00,3.00,3.00,1.00,67.72,49.29,58.62,77.66,36.17,42.74,55.41,34.33
"O02",1.00,3.00,3.00,3.00,78.50,50.43,61.43,85.84,43.50,52.45,61.65,47.72
"L38",3.00,3.00,3.00,3.00,79.26,53.96,59.01,83.37,47.29,46.66,71.53,50.13
"L185",1.00,3.00,3.00,2.00,69.94,50.02,61.45,79.71,39.88,45.21,57.82,41.53
"31B",2.00,3.00,3.00,3.00,80.52,54.49,64.32,85.35,35.77,44.77,68.08,47.55
"M276",3.00,3.00,3.00,3.00,84.31,53.36,61.01,85.60,37.06,49.60,68.70,48.87
"J25",3.00,3.00,3.00,3.00,83.50,56.73,64.45,92.29,43.81,54.68,74.86,55.94
"57J",1.00,3.00,3.00,2.00,76.06,53.88,62.72,84.53,37.37,48.36,62.80,39.04
"S50",2.00,3.00,3.00,3.00,93.67,52.92,68.03,90.26,42.38,57.61,84.73,62.72
"M8",3.00,3.00,3.00,3.00,78.56,53.22,60.83,86.02,37.63,42.76,70.90,45.95
"966",3.00,3.00,3.00,3.00,88.80,58.07,62.40,91.12,46.58,56.16,72.80,53.43
"33E",1.00,3.00,3.00,3.00,75.83,49.16,62.70,81.68,37.54,45.86,60.00,40.41
"97E",1.00,2.00,0.00,0.00,76.10,52.60,58.64,79.14,30.58,40.26,58.87,39.47
"M267",3.00,3.00,3.00,3.00,82.77,50.79,63.86,90.30,39.89,43.99,69.88,54.91
"J18",3.00,3.00,3.00,3.00,95.17,55.71,65.27,90.13,46.96,56.58,80.70,60.69
"V03",,,,,,,,,,,,
"I21",3.00,3.00,3.00,3.00,86.17,53.98,61.12,85.39,45.88,47.74,75.90,52.55
"R91",3.00,3.00,3.00,3.00,76.52,54.10,62.22,87.21,43.62,52.31,66.42,48.93
"V54",2.00,3.00,3.00,3.00,78.10,52.06,60.42,82.06,41.43,48.13,65.99,48.28
"55C",1.00,2.00,2.00,1.00,66.42,49.37,60.84,74.42,26.93,36.81,51.58,38.56
"O32",1.00,3.00,3.00,2.00,74.16,49.29,61.78,79.50,40.29,45.20,62.31,47.06
"B16",3.00,3.00,3.00,3.00,92.96,56.40,65.29,94.93,44.42,45.94,79.61,50.20
"V21",1.00,1.00,1.00,1.00,64.21,50.76,60.47,78.05,32.52,46.62,54.77,38.26
"I40",3.00,3.00,3.00,3.00,95.63,59.85,64.86,88.95,50.58,61.96,85.57,67.27
"M22",1.00,3.00,3.00,3.00,95.54,58.17,69.51,92.68,41.57,52.97,86.83,53.00
"L08",2.00,3.00,3.00,3.00,77.17,50.79,59.89,82.42,40.14,52.09,66.24,50.81
"600",3.00,3.00,3.00,3.00,96.85,58.92,69.65,90.75,42.60,49.88,82.83,57.08
"L36",,,,,,,,,,,,
"746",3.00,3.00,3.00,3.00,98.73,59.01,68.94,94.98,47.40,55.45,83.65,58.80
"I69",3.00,3.00,3.00,3.00,77.34,52.45,60.87,80.24,37.10,47.51,69.82,53.17
"04D",2.00,3.00,3.00,3.00,80.43,53.66,61.22,86.00,38.71,50.19,68.77,51.43
"N63",3.00,3.00,3.00,3.00,80.43,55.54,63.15,86.74,44.93,54.85,70.37,47.34
"J026",3.00,3.00,3.00,3.00,78.51,48.97,62.43,84.85,36.07,44.16,63.26,52.17
"07K",1.00,2.00,0.00,0.00,69.92,52.40,59.35,76.97,32.80,35.44,56.14,38.35
"87D",2.00,3.00,3.00,3.00,78.59,51.41,60.83,82.68,35.61,44.60,67.30,44.96
"AC48",1.00,2.00,2.00,1.00,62.61,48.55,57.41,72.76,26.92,32.69,48.10,30.93
"AD29",1.00,1.00,1.00,1.00,64.26,49.80,58.40,74.22,31.43,41.20,48.89,34.17
"T24",1.00,3.00,3.00,1.00,74.84,50.88,63.21,84.08,41.61,48.11,64.16,43.75
"65I",1.00,3.00,3.00,1.00,71.63,51.17,61.39,79.90,35.88,45.17,58.00,36.92
"05D",3.00,3.00,3.00,3.00,86.94,55.05,64.72,84.14,46.85,55.30,74.20,53.49
"T13",3.00,3.00,0.00,0.00,96.55,,65.52,90.89,39.41,51.63,90.03,64.06
"58B",1.00,2.00,2.00,1.00,69.99,,,,30.96,42.02,55.40,37.96
"O36",3.00,3.00,3.00,3.00,86.86,56.56,64.57,87.17,49.84,49.92,73.56,58.77
"O45",2.00,3.00,3.00,3.00,77.65,53.61,62.74,84.22,34.20,49.71,65.41,54.00
"B13",3.00,3.00,3.00,3.00,84.58,56.80,64.00,89.96,45.74,49.98,71.83,57.86
"96I",1.00,3.00,3.00,3.00,70.90,49.20,57.85,79.32,36.96,47.54,58.21,44.06
"C35",3.00,3.00,0.00,0.00,101.16,,66.54,85.70,36.89,53.17,80.26,60.69
"N33",1.00,3.00,3.00,2.00,80.01,55.22,62.58,83.85,45.08,53.84,71.99,47.35
"S66",1.00,3.00,3.00,2.00,72.83,54.00,64.20,83.98,36.98,49.84,58.44,44.99
"A41",3.00,3.00,3.00,3.00,89.59,56.90,61.79,89.09,44.88,50.45,77.18,55.28
"20E",2.00,3.00,3.00,3.00,81.91,53.76,63.72,87.56,38.42,46.45,68.44,51.68
"AC67",1.00,3.00,3.00,1.00,69.35,50.08,57.76,77.54,34.22,43.52,56.10,37.09
"AH55",1.00,1.00,1.00,1.00,56.23,,,,22.64,31.83,37.79,29.05
"J49",3.00,3.00,3.00,3.00,99.72,,68.36,96.17,47.95,56.40,83.28,59.67
"J47",3.00,3.00,0.00,0.00,89.56,,64.44,85.07,36.07,45.95,79.45,58.41
"671",3.00,3.00,3.00,3.00,88.22,55.21,58.78,85.98,42.83,60.27,75.80,55.51
"DT",3.00,3.00,3.00,3.00,91.69,56.46,63.65,91.79,42.62,51.86,75.82,54.61
"N20",3.00,3.00,3.00,3.00,89.94,54.60,66.16,94.03,51.29,57.77,80.16,60.11
"Y055",1.00,3.00,3.00,2.00,63.41,50.56,59.60,80.12,31.18,39.36,51.93,39.69
"N13",3.00,3.00,3.00,3.00,84.41,53.12,61.27,86.05,33.85,46.17,72.93,56.95
"X51",3.00,3.00,3.00,3.00,76.27,53.90,62.09,82.72,35.96,43.60,67.56,49.25
"Q106",1.00,3.00,3.00,1.00,73.64,50.17,61.87,78.42,36.19,47.80,59.18,37.52
"76E",1.00,3.00,3.00,3.00,75.58,49.82,57.16,76.61,37.43,43.95,61.50,43.16
"84O",1.00,1.00,1.00,1.00,59.35,47.71,58.63,73.72,22.30,34.74,41.99,31.78
"78O",1.00,3.00,3.00,2.00,68.60,,,,34.38,43.12,53.67,31.67
"AD36",1.00,1.00,1.00,1.00,69.53,,,,34.29,42.17,52.95,36.64
"AE68",1.00,1.00,1.00,1.00,62.57,49.85,57.61,75.05,30.44,38.54,48.38,33.69
"D86",3.00,3.00,3.00,3.00,84.26,53.95,61.82,85.76,44.09,49.70,72.75,53.67
"M643",1.00,1.00,1.00,1.00,67.35,50.66,61.15,76.68,29.90,36.52,50.59,36.79
"01O",1.00,3.00,3.00,2.00,73.18,52.30,59.49,82.87,30.19,46.18,58.36,40.80
"T12",3.00,3.00,3.00,3.00,100.41,56.88,67.57,92.93,40.51,55.13,85.83,68.33
"V11",3.00,3.00,3.00,3.00,83.75,53.78,63.05,86.27,41.26,50.49,69.25,50.93
"18O",1.00,3.00,3.00,2.00,73.70,51.62,59.20,79.55,40.22,46.51,61.49,42.76
"82B",3.00,3.00,3.00,3.00,79.37,52.06,60.82,83.44,43.39,51.43,68.23,49.18
"31C",3.00,3.00,3.00,3.00,96.80,55.07,68.86,87.42,47.52,60.95,83.88,67.05
"AE84",1.00,3.00,3.00,1.00,68.94,50.46,61.98,82.20,34.16,46.34,54.64,32.89
"R79",3.00,3.00,3.00,3.00,82.45,55.14,61.96,87.21,,,,58.21
"AE53",1.00,3.00,3.00,1.00,67.87,48.17,59.44,77.22,33.94,43.10,55.28,39.56
"L62",3.00,3.00,3.00,3.00,96.55,,67.78,91.02,52.02,59.87,83.09,64.60
"K07",3.00,3.00,0.00,0.00,90.87,,61.97,89.68,40.06,42.46,77.78,54.39
"AG85",1.00,1.00,1.00,1.00,59.96,50.34,58.24,75.32,25.25,33.74,42.92,31.19
"J34",3.00,3.00,3.00,3.00,103.37,,68.66,86.17,51.88,54.01,89.59,62.82
"19C",3.00,3.00,3.00,3.00,93.71,54.27,63.15,89.32,39.65,52.83,78.95,59.67
"08A",3.00,3.00,3.00,3.00,93.58,55.74,67.62,87.04,49.67,58.21,82.60,68.98
"O30",3.00,3.00,3.00,3.00,90.97,,61.83,89.62,46.26,54.35,71.09,56.62
"V01",3.00,3.00,3.00,3.00,81.65,55.15,61.72,84.30,46.02,51.23,67.51,52.47
"87C",1.00,1.00,1.00,1.00,62.47,49.95,58.21,75.23,29.06,35.24,46.44,34.69
"M525",1.00,3.00,3.00,1.00,73.08,53.06,61.07,80.27,32.28,41.37,57.96,43.99
"R27",3.00,3.00,3.00,3.00,92.53,55.67,67.45,91.80,46.58,55.09,75.37,65.07
"05G",1.00,2.00,0.00,0.00,77.69,51.30,64.14,81.03,35.24,40.72,59.61,43.15
"O27",3.00,3.00,3.00,3.00,85.88,55.59,64.16,83.57,41.84,52.07,68.62,51.74
"K79",3.00,3.00,3.00,3.00,86.00,56.37,65.09,89.79,45.86,50.75,73.22,55.58
"06L",1.00,3.00,3.00,3.00,77.04,51.21,61.85,79.43,40.69,45.37,66.79,43.91
"Z81",3.00,3.00,3.00,3.00,81.77,52.50,60.78,82.62,43.16,45.06,67.30,53.99
"N05",3.00,3.00,3.00,3.00,83.49,,64.12,87.33,48.41,55.14,71.08,56.76
"AG70",1.00,3.00,3.00,1.00,67.38,48.82,60.83,73.11,28.98,36.97,51.30,34.88
"O11",3.00,3.00,3.00,3.00,80.92,52.67,64.06,87.60,47.12,48.64,70.70,55.52
"Z93",3.00,3.00,3.00,3.00,94.54,59.15,65.65,92.70,48.79,52.50,80.40,55.06
"AB47",1.00,3.00,3.00,3.00,79.60,57.80,61.77,85.80,38.91,47.54,67.88,48.41
"63I",2.00,3.00,3.00,3.00,79.03,52.47,61.52,84.52,36.74,45.53,65.89,46.07
"T86",3.00,3.00,3.00,3.00,87.66,54.53,63.06,84.33,50.69,50.81,74.53,53.16
"15I",1.00,3.00,3.00,3.00,77.99,52.49,60.02,80.04,33.60,47.37,65.27,45.75
"00P",1.00,2.00,0.00,0.00,72.73,52.34,61.02,79.53,29.60,41.26,55.01,37.27
"H78",3.00,3.00,3.00,3.00,85.53,55.62,63.83,93.12,47.02,53.55,74.35,54.33
"36B",3.00,3.00,3.00,3.00,83.39,53.35,64.00,87.30,42.54,48.63,68.29,54.65
"M246",1.00,3.00,3.00,3.00,72.49,49.82,62.80,81.07,34.23,39.47,60.47,46.06
"R82IF",3.00,3.00,3.00,3.00,85.45,56.06,65.38,91.96,45.30,51.54,71.88,53.97
"K21 (2 boxes)",3.00,3.00,3.00,3.00,97.62,61.10,65.92,92.08,48.26,61.20,84.90,63.84
"L173",1.00,1.00,1.00,1.00,63.87,51.44,58.86,74.92,31.37,41.16,47.32,35.70
"K39 (half skel. See notes. No skull. No mandible)",,,,,,,,,,,,
"S37",3.00,3.00,3.00,3.00,81.38,54.06,62.16,83.77,43.06,54.40,70.02,53.30
"V91",3.00,3.00,3.00,3.00,82.88,55.89,62.07,88.13,40.81,51.54,70.63,57.94
"97G",2.00,3.00,3.00,3.00,84.43,54.80,62.03,86.85,41.53,49.04,73.31,49.69
"L04",3.00,3.00,3.00,3.00,85.27,,61.87,87.94,47.14,49.64,73.35,55.01
"F72",3.00,3.00,3.00,3.00,83.99,51.22,60.47,83.33,34.62,44.54,68.04,57.84
"R39",3.00,3.00,3.00,3.00,87.43,,60.67,88.07,45.80,48.24,70.87,52.39
"L147",3.00,3.00,3.00,3.00,80.49,52.43,61.77,83.97,44.21,49.17,70.80,49.08
"59B",3.00,3.00,0.00,0.00,92.80,55.88,62.47,85.24,35.27,51.81,79.65,58.73
"M88",3.00,3.00,3.00,3.00,100.51,60.65,70.76,97.00,45.50,57.38,88.90,65.82
"H53",3.00,3.00,3.00,3.00,102.38,,72.32,95.95,52.36,51.04,89.18,61.34
"M357",3.00,3.00,3.00,3.00,79.72,57.42,62.05,85.90,40.25,45.35,68.51,49.66
"39C",3.00,3.00,3.00,3.00,94.99,53.50,65.59,86.15,46.75,54.82,81.30,66.85
"M430",1.00,3.00,3.00,3.00,78.06,50.51,61.76,81.03,36.31,45.35,63.70,46.42
"U5",3.00,3.00,3.00,3.00,,52.34,61.04,86.10,38.11,53.36,74.72,55.89
"M097",3.00,3.00,3.00,3.00,106.84,58.76,74.35,95.39,44.16,60.06,86.91,65.19
"71K",1.00,3.00,3.00,1.00,83.01,53.86,65.09,82.40,45.26,49.37,70.44,53.71
"10L",1.00,3.00,3.00,3.00,77.50,54.69,59.76,79.87,39.97,50.16,64.95,47.21
"V92",3.00,3.00,3.00,3.00,93.33,57.79,67.45,91.33,41.06,53.36,82.36,65.32
"K34",3.00,3.00,3.00,3.00,101.47,57.19,67.21,93.42,49.83,59.59,85.65,63.52
"H71",,,0.00,0.00,83.89,,62.33,87.14,31.20,44.68,72.59,53.55
"D69",3.00,3.00,3.00,3.00,83.40,,66.19,91.27,47.61,49.97,76.30,59.62
"S14",3.00,3.00,3.00,3.00,84.39,58.89,63.57,86.39,43.51,52.20,71.27,52.74
"679",3.00,3.00,3.00,3.00,91.66,,66.03,90.76,44.37,52.22,74.13,60.49
"N21",3.00,3.00,3.00,3.00,81.80,56.01,60.19,87.57,45.01,50.41,70.47,52.92
"M002",3.00,3.00,3.00,3.00,100.44,,65.57,97.57,41.07,49.58,86.09,62.64
"25B",3.00,3.00,3.00,3.00,100.99,59.66,68.07,91.22,48.62,63.85,84.17,63.36
"74A",3.00,3.00,3.00,3.00,82.52,52.01,58.18,80.36,39.37,48.34,72.20,53.24
"J45",3.00,3.00,3.00,3.00,86.30,51.69,65.71,87.98,44.60,46.09,73.94,60.13
"12B",,,,,,,,,,,,
"S56",3.00,3.00,3.00,3.00,100.69,57.98,69.05,94.88,48.34,55.69,88.13,65.64
"R80Y",3.00,3.00,3.00,3.00,85.85,54.60,64.52,86.21,35.91,44.28,73.15,53.78
"69F",3.00,3.00,3.00,3.00,81.20,51.79,63.11,86.40,47.10,47.25,71.29,52.06
"X64",3.00,3.00,3.00,3.00,81.80,55.99,62.35,90.69,43.26,47.09,70.00,50.50
"I81",3.00,3.00,3.00,3.00,85.40,58.89,61.76,90.18,49.03,50.77,73.84,52.82
"J89",3.00,3.00,3.00,3.00,82.88,54.13,63.16,84.87,40.36,45.61,71.10,55.70
"T51",3.00,3.00,3.00,3.00,82.59,53.73,61.14,88.13,46.13,50.21,71.73,48.59
"E286/C23",3.00,3.00,0.00,0.00,97.83,,67.59,86.43,36.10,43.61,87.04,62.60
"G07",3.00,3.00,3.00,3.00,98.01,57.99,68.66,91.21,47.67,56.66,83.48,65.62
"97C",3.00,3.00,3.00,3.00,80.74,52.59,61.60,83.75,41.15,49.20,70.32,48.45
"93S",1.00,1.00,1.00,1.00,61.08,,,,25.80,35.99,45.88,32.87
"95B",3.00,3.00,3.00,3.00,84.45,56.54,63.36,87.67,46.68,50.68,70.77,52.35
"M210",3.00,3.00,3.00,3.00,85.86,,61.36,89.80,38.82,41.95,73.01,54.43
"L29",,,,,,,,,,,,
"AG05",1.00,3.00,3.00,1.00,75.46,55.38,63.11,87.22,37.69,45.31,61.47,41.66
"Z75",3.00,3.00,3.00,3.00,85.28,56.38,63.91,88.54,45.94,56.28,72.50,57.54
"M508",3.00,3.00,3.00,3.00,78.57,50.62,62.39,82.82,30.48,42.70,67.47,50.37
"53H",2.00,3.00,3.00,3.00,93.69,56.45,72.93,92.99,45.79,53.92,81.14,59.99
"20N",1.00,3.00,3.00,3.00,79.08,52.08,63.03,84.92,32.67,40.57,65.65,46.34
"71E",2.00,3.00,0.00,0.00,81.56,53.77,61.75,85.38,37.03,42.70,69.60,44.10
"M279",3.00,3.00,3.00,3.00,88.92,56.59,66.45,90.79,42.44,45.83,77.23,53.17
"Z72",3.00,3.00,3.00,3.00,81.32,52.13,61.83,79.82,46.74,53.14,69.16,51.24
"77H",3.00,3.00,3.00,3.00,86.80,53.11,63.29,85.81,41.93,53.68,71.22,56.81
"AH33",1.00,3.00,3.00,1.00,67.73,51.21,61.08,78.04,35.81,43.38,51.41,37.91
"27P",1.00,3.00,3.00,3.00,74.34,55.48,58.45,81.28,39.23,51.58,64.38,45.06
"AD88",1.00,3.00,3.00,1.00,70.65,50.59,60.06,78.45,35.85,46.06,59.99,41.98
"54C",3.00,3.00,3.00,3.00,99.53,59.66,64.37,91.84,33.63,48.59,76.31,54.45
"52R",1.00,3.00,3.00,2.00,72.17,49.89,60.65,78.43,30.10,44.77,56.00,42.55
"91R",1.00,3.00,3.00,2.00,67.85,47.68,58.08,75.59,30.64,39.12,54.91,40.65
"09F",3.00,3.00,3.00,3.00,80.14,50.22,62.46,83.31,32.63,43.06,68.64,49.80
"M524",1.00,3.00,3.00,3.00,77.69,52.50,59.78,80.30,35.31,46.14,66.08,49.31
"M688",1.00,1.00,1.00,1.00,58.99,48.22,58.59,72.12,25.41,31.08,42.22,31.98
"56O",1.00,3.00,3.00,1.00,73.59,53.40,62.65,81.02,36.11,46.45,56.42,37.87
"AG17",1.00,1.00,1.00,1.00,59.71,47.04,57.11,70.09,24.07,33.43,43.87,31.28
"AG35",1.00,1.00,1.00,1.00,67.21,48.57,60.46,77.81,32.35,41.31,51.49,35.64
"A94",0.00,0.00,0.00,0.00,90.86,55.63,62.60,89.99,45.34,53.92,76.62,63.26
"12L INF 2003",,,,,,,,,,,,
"M707",1.00,1.00,1.00,1.00,56.74,47.30,58.33,,21.37,33.07,39.96,28.94
"L39",3.00,3.00,3.00,3.00,87.89,,62.69,84.84,45.24,51.90,70.20,58.37
"Z88",3.00,3.00,3.00,3.00,96.22,55.13,68.61,92.39,51.75,56.75,83.77,68.69
"R80/R80IF",3.00,3.00,3.00,3.00,90.88,56.22,64.48,90.12,44.04,56.27,72.46,52.99
"AG86",1.00,1.00,1.00,1.00,62.05,49.20,58.54,74.95,24.69,38.43,48.39,34.22
"21I",1.00,3.00,3.00,3.00,93.17,59.49,70.11,94.27,45.45,54.92,79.85,63.57
"M367",3.00,3.00,3.00,3.00,89.26,56.55,62.80,82.79,39.46,45.50,68.87,52.14
"AK95",1.00,2.00,2.00,1.00,63.79,51.39,62.41,77.70,26.29,37.37,46.93,32.93
"84L Stillborn 2004",,,,,,,,,,,,
"31D",3.00,3.00,3.00,3.00,85.24,51.22,63.17,83.13,44.39,52.41,72.03,52.38
"M390",2.00,3.00,3.00,3.00,80.74,53.59,59.90,82.32,35.33,50.13,68.93,53.57
"O49",3.00,3.00,3.00,3.00,92.57,,67.62,90.73,48.96,60.67,80.49,62.51
"J74",3.00,3.00,3.00,3.00,82.38,,61.96,88.72,41.61,51.36,61.51,43.23
"B84",3.00,3.00,3.00,3.00,88.59,57.67,64.85,88.67,37.50,52.71,72.77,58.76
"84F",3.00,3.00,3.00,3.00,92.66,56.09,67.04,87.47,45.09,53.22,79.12,58.83
"79N",1.00,3.00,3.00,3.00,91.21,57.54,64.74,94.29,42.57,57.37,78.55,57.82
"M996",3.00,3.00,3.00,3.00,82.95,54.35,64.24,83.52,36.40,48.43,69.26,51.88
"M186",3.00,3.00,3.00,3.00,90.86,57.31,66.54,91.86,40.93,52.68,75.11,56.78
"M237",3.00,3.00,3.00,3.00,84.94,,64.96,87.50,37.00,48.07,73.02,48.98
"M005",3.00,3.00,3.00,3.00,85.02,,62.06,85.60,42.35,50.95,68.32,52.39
"33A",3.00,3.00,3.00,3.00,96.97,58.49,67.55,97.23,53.45,57.41,81.55,64.74
"H45",3.00,3.00,3.00,3.00,88.26,,62.46,85.59,48.21,52.48,72.85,54.62
